date,fund,fund_id,universe,method,weight_effective_date,portfolio_lagged_sentiment,total_equity_weight,observed_equity_weight,missing_equity_weight,sentiment_weight_coverage,observed_sector_count,missing_sector_count,latest_signal_source_date
2023-11-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-10-03,0.09442588230740508,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-10-31
2023-11-02,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.11128102236024842,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-01
2023-11-03,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.13364965386015942,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-02
2023-11-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.11046874960317457,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-03
2023-11-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.12331204707792204,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-06
2023-11-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.17834506010101006,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-07
2023-11-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.05705885041208787,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-08
2023-11-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.16476028072643725,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-09
2023-11-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.10309157100508189,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-10
2023-11-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.09301539432733126,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-13
2023-11-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.17614219057073194,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-14
2023-11-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.16998901340326336,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-15
2023-11-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.07220711170634918,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-16
2023-11-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.11962734809523805,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-17
2023-11-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.1161996630215529,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-20
2023-11-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.08733895170217204,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-21
2023-11-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.08533215154910447,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-22
2023-11-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.08007957344276091,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-24
2023-11-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.1113269115564174,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-27
2023-11-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.11174776954365076,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-28
2023-11-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.11301284523809521,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-29
2023-12-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-11-02,0.13655211666666664,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-11-30
2023-12-04,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.08983562983193275,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-01
2023-12-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.12575491153021812,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-04
2023-12-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.09934951297762694,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-05
2023-12-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.13081405612026858,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-06
2023-12-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.09188894037518033,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-07
2023-12-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.08810039276637337,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-08
2023-12-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.11421818625287872,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-11
2023-12-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.09916753475598473,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-12
2023-12-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.15544790760971053,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-13
2023-12-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.12433121666666662,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-14
2023-12-18,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.035862566244866216,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-15
2023-12-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.127635064599686,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2023-12-18
2023-12-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.1478166666666666,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-19
2023-12-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,-0.012939999999999898,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-20
2023-12-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.1073375,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-21
2023-12-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.09534000000000001,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-22
2023-12-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.21273,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-26
2023-12-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.181675,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-27
2023-12-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2023-12-04,0.0851499999999999,0.8333333333333302,0.08333333333333301,0.7499999999999971,0.09999999999999999,1,9,2023-12-28
2021-01-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.1058171973720106,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-04
2021-01-06,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.12116141186119557,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-05
2021-01-07,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.1963270709675704,0.6253948943245036,0.6253948943245035,1.1102230246251565e-16,0.9999999999999998,9,1,2021-01-06
2021-01-08,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.020265876491770494,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-07
2021-01-11,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.024485061695924328,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-08
2021-01-12,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.15613681831492773,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-11
2021-01-13,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.03814031676268315,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-12
2021-01-14,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.07428596297434842,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-13
2021-01-15,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.1227030700267027,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-14
2021-01-19,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.130215356983724,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-15
2021-01-20,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,-0.014996244804122212,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-19
2021-01-21,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.006948660004383746,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-20
2021-01-22,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.040074583371296366,0.6253948943245036,0.6253948943245035,1.1102230246251565e-16,0.9999999999999998,9,1,2021-01-21
2021-01-25,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.16217940986394003,0.6253948943245036,0.6253948943245035,1.1102230246251565e-16,0.9999999999999998,9,1,2021-01-22
2021-01-26,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.1002607166741964,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-25
2021-01-27,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.03473939407465961,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-26
2021-01-28,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.09937826753088416,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-27
2021-01-29,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.11055966053715788,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-28
2021-02-01,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-01-05,0.0845313955779907,0.6253948943245036,0.6253948943245036,0.0,1.0,10,0,2021-01-29
2021-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.2047833506383999,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-01
2021-02-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.14657180030181757,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-02
2021-02-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.09346586847209776,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-03
2021-02-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.08992334060048185,0.6999999999999996,0.592611210074567,0.10738878992543266,0.8465874429636675,9,1,2021-02-04
2021-02-08,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.15642123140155303,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-05
2021-02-09,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.09770920537870678,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-08
2021-02-10,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.13263161194156367,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-09
2021-02-11,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.07691905270403498,0.6999999999999996,0.6999999999999996,0.0,1.0,9,1,2021-02-10
2021-02-12,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.033064946813642165,0.6999999999999996,0.592611210074567,0.10738878992543266,0.8465874429636675,9,1,2021-02-11
2021-02-16,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.18706424941083535,0.6999999999999996,0.592611210074567,0.10738878992543266,0.8465874429636675,9,1,2021-02-12
2021-02-17,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,-0.00036666929643684227,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-16
2021-02-18,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.14255130616205797,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-17
2021-02-19,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.1272357850927712,0.6999999999999996,0.6999999999999996,0.0,1.0,9,1,2021-02-18
2021-02-22,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.20251313800304271,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-19
2021-02-23,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.1608110741919169,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-22
2021-02-24,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.14414664617376435,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-23
2021-02-25,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.06494471703163708,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-24
2021-02-26,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.14204389552397995,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-25
2021-03-01,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-02-02,0.012273661680443899,0.6999999999999996,0.6999999999999996,0.0,1.0,10,0,2021-02-26
2021-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.07322310667356853,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-01
2021-03-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.07036988892487402,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-02
2021-03-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.16570326805475621,0.691599866905503,0.6705801003644641,0.021019766541038876,0.969607040795005,9,1,2021-03-03
2021-03-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.06711335035465316,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-04
2021-03-08,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.07335669655730989,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-05
2021-03-09,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.10136743096382014,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-08
2021-03-10,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.08428953680675043,0.691599866905503,0.691599866905503,0.0,1.0,9,1,2021-03-09
2021-03-11,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.14106396674799526,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-10
2021-03-12,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.1550828813371214,0.691599866905503,0.691599866905503,0.0,1.0,9,1,2021-03-11
2021-03-15,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.14317223091898207,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-12
2021-03-16,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.17180029039227707,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-15
2021-03-17,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.048779598664921715,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-16
2021-03-18,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.12191657745405496,0.691599866905503,0.691599866905503,0.0,1.0,9,1,2021-03-17
2021-03-19,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.05196306263728336,0.691599866905503,0.6705801003644641,0.021019766541038876,0.969607040795005,9,1,2021-03-18
2021-03-22,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.07745122867380153,0.691599866905503,0.6915998669055029,1.1102230246251565e-16,0.9999999999999999,8,2,2021-03-19
2021-03-23,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.050528977659192856,0.691599866905503,0.6915998669055029,1.1102230246251565e-16,0.9999999999999999,8,2,2021-03-22
2021-03-24,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.15270392389500942,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-23
2021-03-25,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.141762873487621,0.691599866905503,0.6915998669055029,1.1102230246251565e-16,0.9999999999999999,8,2,2021-03-24
2021-03-26,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.01964894156512556,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-25
2021-03-29,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.06575463133190265,0.691599866905503,0.691599866905503,0.0,1.0,9,1,2021-03-26
2021-03-30,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.21881395081071334,0.691599866905503,0.6705801003644641,0.021019766541038876,0.969607040795005,9,1,2021-03-29
2021-03-31,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.16175461015398301,0.691599866905503,0.6705801003644641,0.021019766541038876,0.969607040795005,9,1,2021-03-30
2021-04-01,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-03-02,0.07866903955314264,0.691599866905503,0.691599866905503,0.0,1.0,10,0,2021-03-31
2021-04-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,2021-04-05,0.06079554414349504,0.7567138642144554,0.7567138642144554,0.0,1.0,10,0,2021-04-01
